1070路	[67, 100, 76, 50, 38, 47, 41, 47, 61, 73, 82, 52, 35, 23, 20, 5, 2, 0, 5]
992路	[63, 87, 91, 67, 46, 42, 53, 51, 61, 65, 67, 100, 83, 61, 46, 46, 30, 8, 20]
浦东29路	[90, 100, 68, 18, 50, 22, 27, 18, 31, 9, 40, 50, 31, 45, 0, 0, 0, 0, 4]
周康6路	[21, 96, 76, 25, 11, 13, 20, 16, 25, 28, 55, 100, 35, 5, 0, 0, 0, 0, 0]
新场1路	[38, 53, 100, 30, 23, 15, 15, 7, 30, 15, 53, 30, 7, 0, 0, 0, 0, 0, 0]
泥城2路	[92, 96, 76, 24, 12, 12, 12, 12, 8, 24, 100, 96, 16, 0, 0, 0, 0, 0, 0]
1098路	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]
1009路	[26, 100, 27, 11, 16, 34, 14, 18, 26, 75, 24, 21, 26, 4, 0, 0, 0, 0, 0]
640路	[61, 100, 82, 51, 38, 31, 36, 38, 38, 48, 72, 76, 53, 31, 21, 8, 2, 0, 0]
浦东32路	[56, 100, 52, 27, 23, 17, 19, 23, 23, 27, 50, 66, 41, 31, 17, 7, 0, 0, 7]
1038路	[100, 93, 81, 22, 20, 17, 10, 17, 25, 28, 50, 47, 63, 22, 0, 0, 0, 0, 2]
1046路	[15, 67, 100, 43, 20, 15, 12, 17, 15, 17, 26, 56, 48, 7, 0, 0, 0, 0, 0]
北蔡1路	[50, 100, 50, 32, 32, 20, 17, 20, 32, 64, 70, 61, 73, 35, 5, 0, 0, 0, 0]
787路	[44, 80, 100, 55, 36, 29, 34, 29, 36, 40, 53, 61, 48, 36, 27, 23, 12, 2, 6]
993路	[54, 100, 73, 39, 26, 26, 23, 21, 19, 26, 36, 50, 39, 41, 41, 41, 28, 6, 10]
1095路	[40, 100, 59, 8, 5, 13, 21, 16, 13, 16, 35, 83, 13, 0, 0, 0, 0, 0, 0]
书院2路	[64, 100, 52, 23, 11, 5, 23, 17, 23, 58, 64, 29, 11, 0, 0, 0, 0, 0, 0]
浦东31路	[47, 94, 94, 36, 42, 5, 15, 21, 26, 36, 68, 100, 42, 15, 0, 0, 0, 0, 0]
花木2路	[26, 100, 93, 25, 13, 12, 8, 8, 17, 27, 37, 67, 65, 30, 19, 9, 0, 0, 0]
1073路	[30, 100, 35, 25, 10, 10, 5, 15, 10, 10, 15, 10, 5, 0, 0, 0, 0, 0, 0]
大团2路	[60, 100, 39, 52, 21, 17, 21, 8, 21, 8, 43, 34, 8, 0, 0, 0, 0, 0, 4]
1048路	[0, 5, 97, 35, 0, 5, 2, 8, 8, 13, 45, 100, 8, 0, 0, 0, 0, 0, 0]
984路	[50, 100, 74, 42, 19, 19, 21, 18, 22, 30, 37, 60, 57, 24, 15, 12, 6, 0, 4]
金桥1路	[0, 50, 100, 27, 7, 6, 9, 9, 9, 7, 18, 56, 47, 7, 3, 0, 0, 0, 0]
969路	[54, 100, 90, 50, 31, 27, 31, 31, 31, 45, 50, 59, 36, 27, 18, 13, 4, 0, 9]
大桥四线	[70, 100, 85, 46, 35, 32, 32, 31, 40, 64, 87, 84, 64, 42, 28, 20, 7, 0, 9]
1089路	[85, 100, 42, 71, 28, 42, 28, 28, 0, 85, 71, 71, 14, 0, 0, 0, 0, 0, 0]
983路	[25, 87, 100, 25, 25, 18, 25, 18, 25, 12, 37, 50, 43, 18, 12, 6, 0, 0, 0]
浦东4路	[32, 67, 100, 29, 20, 16, 16, 20, 27, 23, 52, 65, 30, 23, 20, 20, 9, 1, 0]
789路	[53, 100, 80, 53, 38, 30, 34, 34, 36, 44, 55, 73, 53, 38, 23, 23, 19, 1, 13]
1091路	[0, 100, 59, 24, 2, 2, 12, 0, 7, 9, 12, 24, 67, 38, 15, 0, 0, 0, 0]
新场2路	[84, 100, 84, 15, 15, 21, 26, 15, 26, 57, 68, 78, 10, 0, 0, 0, 0, 0, 0]
986路区间	[69, 100, 91, 51, 33, 29, 40, 30, 38, 50, 72, 82, 59, 37, 30, 24, 12, 1, 11]
977路	[51, 100, 82, 34, 25, 20, 22, 22, 20, 28, 40, 54, 62, 40, 28, 25, 14, 2, 14]
976路	[48, 100, 80, 46, 36, 32, 38, 36, 44, 64, 70, 94, 90, 52, 44, 38, 20, 0, 6]
周康5路	[37, 100, 78, 40, 31, 28, 25, 18, 31, 34, 62, 56, 31, 0, 0, 0, 0, 0, 3]
970路	[48, 96, 100, 42, 26, 25, 34, 26, 32, 46, 61, 80, 84, 53, 32, 25, 11, 0, 5]
980路	[57, 100, 98, 66, 54, 42, 54, 50, 54, 64, 66, 74, 72, 48, 38, 22, 16, 0, 8]
曹路3路	[73, 100, 69, 0, 0, 0, 0, 0, 0, 0, 69, 76, 3, 0, 0, 0, 0, 0, 0]
1092路	[100, 40, 20, 6, 0, 13, 0, 33, 46, 53, 46, 33, 0, 0, 0, 0, 0, 0, 0]
花木1路	[12, 89, 100, 57, 19, 25, 21, 25, 23, 40, 46, 51, 68, 36, 21, 8, 0, 0, 0]
779路	[50, 100, 78, 31, 27, 21, 25, 23, 27, 31, 45, 60, 47, 27, 27, 27, 19, 1, 11]
龙大专线	[56, 100, 74, 46, 31, 24, 20, 20, 27, 32, 55, 82, 55, 39, 31, 20, 10, 3, 13]
1019路	[0, 61, 100, 50, 29, 34, 25, 29, 36, 47, 45, 54, 29, 9, 0, 0, 0, 0, 0]
隧道六线	[56, 100, 65, 36, 22, 22, 29, 25, 29, 38, 43, 59, 40, 29, 20, 15, 13, 0, 11]
浦东35路	[59, 100, 83, 54, 42, 36, 39, 39, 53, 69, 75, 80, 65, 37, 22, 6, 3, 0, 1]
航头3路	[100, 54, 56, 38, 15, 15, 18, 20, 50, 79, 79, 27, 6, 0, 0, 0, 0, 0, 0]
1002路	[13, 68, 100, 72, 77, 68, 59, 54, 63, 63, 86, 77, 59, 50, 0, 0, 0, 0, 0]
1096路	[100, 84, 92, 100, 23, 7, 38, 38, 7, 30, 76, 53, 30, 23, 0, 0, 0, 0, 0]
1099路	[27, 100, 75, 19, 0, 0, 0, 5, 5, 2, 5, 16, 36, 19, 0, 0, 0, 0, 0]
1055路	[3, 100, 30, 18, 3, 18, 9, 12, 3, 9, 27, 45, 12, 0, 0, 0, 0, 0, 0]
794路	[82, 100, 100, 38, 29, 27, 27, 27, 40, 51, 63, 87, 55, 27, 23, 17, 8, 0, 12]
川芦专线	[71, 100, 61, 40, 28, 28, 30, 33, 33, 45, 69, 71, 42, 16, 0, 0, 0, 0, 21]
843路	[47, 100, 100, 56, 49, 43, 41, 52, 50, 63, 81, 94, 65, 45, 30, 21, 5, 0, 1]
