454路	[44, 97, 100, 55, 50, 33, 36, 36, 50, 55, 72, 83, 66, 38, 33, 19, 8, 0, 13]
陆家嘴金融城3路	[0, 37, 100, 27, 3, 3, 6, 6, 3, 6, 20, 41, 34, 6, 0, 0, 0, 0, 0]
泥城5路	[86, 76, 53, 33, 13, 6, 16, 20, 10, 50, 100, 43, 13, 0, 0, 0, 0, 0, 0]
990路	[32, 100, 82, 22, 12, 15, 12, 10, 15, 20, 27, 42, 67, 37, 25, 20, 17, 0, 5]
施崂专线	[45, 100, 72, 34, 26, 26, 22, 22, 32, 36, 42, 60, 47, 42, 32, 27, 8, 0, 11]
1070路	[63, 90, 96, 56, 50, 36, 33, 33, 50, 60, 100, 73, 30, 23, 23, 3, 3, 0, 10]
992路	[58, 97, 91, 70, 50, 52, 56, 50, 52, 56, 72, 100, 100, 66, 50, 52, 33, 10, 20]
浦东29路	[100, 87, 50, 25, 16, 29, 12, 20, 29, 12, 37, 29, 45, 0, 0, 0, 0, 0, 0]
隧道夜宵线	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 43, 53, 39, 72, 2]
泥城2路	[92, 100, 75, 21, 10, 7, 21, 14, 28, 17, 78, 85, 10, 0, 0, 0, 0, 0, 0]
1098路	[0, 0, 37, 100, 37, 0, 0, 0, 12, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0]
1009路	[24, 100, 35, 24, 15, 33, 10, 22, 38, 84, 56, 29, 36, 7, 0, 0, 0, 0, 0]
640路	[55, 100, 85, 53, 36, 38, 36, 34, 34, 42, 57, 81, 48, 36, 20, 10, 0, 0, 0]
浦东32路	[52, 100, 62, 29, 19, 17, 21, 15, 15, 25, 50, 70, 43, 29, 15, 5, 0, 0, 5]
1038路	[100, 81, 75, 22, 25, 17, 17, 21, 33, 31, 47, 60, 55, 24, 0, 0, 0, 0, 4]
1046路	[15, 89, 100, 84, 20, 12, 17, 25, 23, 33, 53, 89, 89, 5, 0, 0, 0, 0, 0]
北蔡1路	[56, 100, 75, 28, 25, 18, 15, 25, 31, 40, 65, 96, 71, 53, 3, 0, 0, 0, 0]
787路	[41, 80, 100, 58, 32, 32, 30, 30, 34, 41, 50, 58, 52, 36, 28, 21, 10, 2, 6]
993路	[53, 100, 77, 37, 26, 24, 20, 22, 20, 26, 37, 53, 48, 44, 48, 42, 28, 4, 11]
1095路	[28, 100, 52, 4, 11, 7, 7, 9, 14, 4, 38, 64, 21, 0, 0, 0, 0, 0, 0]
书院2路	[66, 100, 66, 33, 33, 0, 16, 8, 25, 16, 58, 16, 0, 0, 0, 0, 0, 0, 0]
浦东31路	[36, 95, 63, 36, 27, 9, 4, 27, 22, 27, 54, 100, 40, 22, 0, 0, 0, 0, 0]
花木2路	[28, 95, 100, 34, 12, 13, 20, 15, 15, 23, 48, 70, 64, 47, 20, 8, 0, 0, 0]
